,COT
29557,14.618
14249,16.83
66983,0.0
177994,12.382
84218,0.0
199431,11.866
163032,13.744
21800,2.395
11966,15.468
110429,8.886
25656,2.047
88751,0.0
64637,0.0
173992,46.566
124534,20.965
49553,19.178
187641,28.088
98345,0.0
90913,0.0
60019,0.0
184775,49.746
124715,49.997
168420,13.901
7690,49.659
127566,2.46
11955,0.495
148051,2.881
14159,1.638
163094,3.782
189463,49.743
18787,11.17
21278,48.448
81211,0.0
76204,0.0
42386,25.361
175822,3.59
16433,49.738
72025,0.0
157611,21.275
111462,6.244
69356,0.0
122911,4.815
171929,14.084
9107,0.557
132946,2.787
9229,6.402
135726,5.284
195129,34.766
7299,0.492
100556,14.868
115615,7.795
134536,20.182
68904,0.0
144645,8.382
127929,26.714
123998,36.897
193271,26.918
96783,0.0
34485,6.965
79562,0.0
199130,18.56
97339,0.0
184871,5.654
54596,0.0
89074,0.0
82195,0.0
2442,15.149
106549,17.27
122801,28.262
187896,20.277
16916,0.29
179171,47.255
21246,17.524
88847,0.0
36100,14.884
165487,6.11
192388,13.674
177438,8.549
71042,0.0
33025,8.555
53210,0.0
169785,10.735
182826,34.377
102335,9.76
1006,0.492
113052,16.388
167985,6.56
8491,0.388
197235,41.629
136300,5.065
19946,0.521
72166,0.0
58581,0.0
73095,0.0
60636,0.0
133399,29.539
122220,17.98
184557,49.023
15519,5.671
178031,20.495
19854,2.26
94896,0.0
46771,6.184
26822,26.124
81319,0.0
10174,13.616
148842,26.978
123456,2.329
175878,17.712
2831,1.766
111159,48.323
18682,1.696
71241,0.0
171211,3.09
183404,23.977
55068,0.0
70218,0.0
158006,3.194
85507,0.0
176871,49.945
172141,12.819
37179,12.831
124822,41.436
129245,11.495
135585,3.306
47936,13.693
147322,6.337
198996,19.909
183339,5.349
59380,0.0
88237,0.0
198881,26.486
41562,29.823
30239,44.825
151497,34.571
146742,9.515
72608,0.0
35239,14.35
99403,0.0
166381,40.038
105052,0.565
192124,20.085
188156,49.791
18601,3.663
49657,1.809
78644,0.0
6449,1.252
130131,49.752
185637,31.087
160592,14.845
124517,27.924
134665,38.596
167468,16.16
126615,48.625
164266,17.489
25738,12.776
154431,40.656
166636,9.052
39888,17.573
92265,0.0
193999,48.472
36692,0.329
177691,3.665
131386,6.125
196960,11.609
22372,5.23
28694,29.012
160822,8.284
4932,6.331
186102,8.362
17055,10.96
177129,22.898
29584,41.437
147920,44.76
134764,12.604
121738,46.951
131107,39.844
154885,24.388
174266,48.868
112349,28.438
130988,2.701
198998,39.78
179529,49.513
68030,0.0
67413,0.0
37973,14.222
124532,0.228
36747,12.872
43452,0.713
133404,10.566
99333,0.0
158818,18.787
176565,9.001
54797,0.0
50712,0.0
145647,19.518
120607,48.578
91612,0.0
89531,0.0
130445,9.041
155421,6.199
51774,0.0
13382,4.714
57681,0.0
129356,11.257
18449,11.911
5239,7.878
169598,16.645
34562,3.54
93355,0.0
149763,18.794
132088,18.547
84375,0.0
176531,29.626
45013,39.894
113090,11.187
64066,0.0
45299,4.854
59580,0.0
161592,40.351
162386,47.327
184922,33.871
20793,18.313
25641,16.824
178263,8.223
199797,11.625
119569,10.397
55546,0.0
88931,0.0
165701,19.957
124560,25.473
95650,0.0
53986,0.0
62324,0.0
180629,49.284
168149,47.723
25944,3.238
18082,11.632
125746,2.788
130879,9.224
187463,20.985
55818,0.0
130317,24.253
28999,16.493
44961,3.597
43491,3.617
101603,6.297
516,20.074
52044,0.0
135270,22.759
113398,12.215
91692,0.0
35372,34.238
112226,8.31
180929,47.998
85736,0.0
178993,2.081
198458,30.171
98870,0.0
162099,6.872
39718,30.409
138155,6.0
10874,5.782
44816,5.375
122447,16.433
167355,49.472
180402,10.873
160720,15.455
116569,8.936
20271,13.321
125121,6.136
68971,0.0
84441,0.0
20693,36.169
95814,0.0
116893,39.276
69671,0.0
3636,10.354
88843,0.0
190843,18.623
169589,49.993
173878,38.061
101542,35.445
76456,0.0
150858,36.374
126886,5.498
176844,29.993
115193,4.228
35895,21.147
71570,0.0
164758,12.322
141604,1.663
157736,49.317
128652,27.124
23371,13.786
11102,4.618
89856,0.0
138158,12.66
104163,0.65
91953,0.0
43871,14.358
91176,0.0
106066,3.482
22407,1.018
11005,27.509
26882,0.38
86146,0.0
152735,12.89
44106,4.626
7065,4.821
159889,17.478
174089,36.787
67176,0.0
7494,27.644
6815,11.205
81833,0.0
90111,0.0
54675,0.0
180335,42.336
23006,48.324
177533,41.54
159019,1.767
102655,45.96
58645,0.0
10156,17.781
143331,17.8
20774,0.153
18487,6.46
143782,1.02
173450,47.17
5006,7.945
133389,12.166
96540,0.0
42992,24.677
147003,25.069
64763,0.0
119628,8.935
8440,39.642
158253,5.689
24110,2.562
29005,2.062
93359,0.0
110215,3.75
163647,19.643
58354,0.0
167852,1.806
187359,49.969
120846,0.07
22588,5.874
174701,17.278
197464,42.644
162202,24.033
21317,48.624
38847,27.666
189115,49.805
52,0.13
64480,0.0
62830,0.0
8533,33.017
69847,0.0
85070,0.0
198015,49.759
77383,0.0
32546,5.827
15230,12.192
115301,5.518
174877,42.023
194665,16.233
77912,0.0
195415,48.862
197575,38.453
193608,34.774
67195,0.0
109397,23.56
5723,0.642
62723,0.0
16623,17.075
187596,34.945
56841,0.0
12966,13.066
59892,0.0
34517,9.776
113557,21.634
80497,0.0
72299,0.0
58708,0.0
130330,19.111
180067,37.427
175683,13.784
125788,20.931
176268,17.504
188306,48.428
141573,4.892
103846,1.879
50548,0.0
120516,23.038
131062,28.781
27386,19.802
114713,4.003
161956,1.506
58907,0.0
106531,1.909
63202,0.0
136034,27.755
163588,32.942
50636,0.0
168395,49.958
163711,49.872
63205,0.0
150005,0.105
172102,29.242
143577,6.371
34273,0.373
135527,5.214
3982,4.223
104009,2.01
164195,30.75
109105,9.206
178167,8.693
49874,4.387
165509,1.114
39162,49.702
71474,0.0
25676,10.895
119144,0.574
60832,0.0
37081,11.233
82174,0.0
130221,13.609
29518,12.15
75605,0.0
92474,0.0
141806,33.34
90061,0.0
81849,0.0
179254,49.578
168156,32.733
5116,12.189
80024,0.0
9698,32.467
78510,0.0
74827,0.0
41020,49.913
105022,35.878
55285,0.0
20889,28.914
135982,32.285
45277,9.726
139288,16.116
32750,48.49
67105,0.0
92864,0.0
176284,14.546
187201,30.261
177278,20.832
88013,0.0
48341,20.966
93206,0.0
117956,14.561
109384,1.966
147798,31.824
116697,17.107
134096,8.303
146529,8.005
65579,0.0
60574,0.0
186031,12.917
487,25.821
9715,8.403
168964,10.076
94716,0.0
101344,5.794
90504,0.0
142140,8.979
53514,0.0
94645,0.0
131793,35.143
16940,0.339
136303,33.141
129146,1.044
135886,5.791
182205,3.906
134482,12.473
475,20.819
185063,0.512
33816,47.211
72325,0.0
103602,10.826
155035,48.78
16961,10.11
154010,32.848
145682,45.817
86447,0.0
51668,0.0
92285,0.0
8726,30.278
183092,49.99
65421,0.0
5342,7.747
175123,32.474
92318,0.0
14380,33.898
22714,11.634
16051,15.708
75011,0.0
181118,12.127
69933,0.0
172928,27.965
158819,12.319
176356,29.305
32338,21.945
21029,25.09
109873,49.159
51768,0.0
170040,29.167
116445,47.615
138511,3.041
36947,13.023
199473,27.316
84598,0.0
190829,48.989
71857,0.0
151068,16.233
40114,19.56
130169,21.705
46367,38.373
193591,7.483
113775,19.967
194847,49.891
38480,16.274
134606,1.329
56556,0.0
140175,10.948
25873,19.864
49289,41.418
172687,49.768
161884,49.273
150503,18.657
113968,21.158
122228,1.359
37606,11.117
30327,9.716
127096,6.316
49898,29.948
62202,0.0
76051,0.0
19350,4.91
130084,7.504
149033,28.212
24422,8.849
179386,48.809
6078,12.984
44877,15.157
54563,0.0
26539,1.66
72229,0.0
40319,11.118
40521,33.276
139271,14.989
131348,6.032
87533,0.0
83984,0.0
40566,22.353
42591,6.817
70452,0.0
169360,49.999
63678,0.0
25106,2.206
171691,20.994
91941,0.0
151057,48.522
136969,36.666
45259,41.87
32172,31.194
84640,0.0
35616,11.931
103210,23.343
24555,16.774
192305,39.763
190244,3.158
150718,33.433
138591,1.008
33679,24.242
154215,32.438
135786,6.308
36927,3.418
72720,0.0
21939,0.214
154789,0.085
109785,13.278
186979,33.317
128885,8.456
136386,25.528
118015,47.737
132238,38.662
87058,0.0
142941,21.589
149479,27.691
10691,8.361
51737,0.0
96472,0.0
24948,8.308
83028,0.0
87433,0.0
156836,8.447
59739,0.0
113589,17.621
105716,7.897
115200,22.772
75065,0.0
21128,15.787
119507,1.948
63029,0.0
165010,49.296
119917,3.335
152438,35.1
188932,45.577
115077,7.144
90899,0.0
120546,1.464
64123,0.0
170925,11.377
21407,18.69
172621,44.383
164522,8.291
72831,0.0
89517,0.0
10481,5.204
98570,0.0
127228,48.65
158881,11.95
50766,0.0
137504,49.382
117065,2.64
180403,49.282
18407,0.184
57715,0.0
53709,0.0
196420,10.535
120134,6.666
184362,32.399
82127,0.0
166324,3.057
114607,6.844
38593,3.362
83530,0.0
8793,3.552
38508,0.419
166864,6.998
175895,2.294
97836,0.0
102550,1.519
38222,4.863
48250,2.108
95486,0.0
1365,12.559
185068,2.567
167233,35.258
1775,6.605
38665,4.08
96476,0.0
15221,2.755
133713,43.147
75435,0.0
113901,11.539
61957,0.0
21368,10.381
17723,3.999
2331,0.116
150255,14.847
126558,5.722
38784,37.611
48382,7.884
2835,10.827
154601,15.717
39674,14.588
58361,0.0
178144,40.711
127072,6.892
27675,17.945
182852,49.786
94824,0.0
13337,47.182
29233,21.855
102467,6.482
104015,0.368
182311,41.362
107396,26.35
165993,30.077
77994,0.0
2015,4.594
72311,0.0
184209,21.576
92579,0.0
60139,0.0
35531,17.655
128178,24.997
78796,0.0
61144,0.0
77494,0.0
18755,4.067
59800,0.0
49122,15.188
45231,3.11
43695,22.554
64163,0.0
40033,2.775
4109,31.118
16156,0.412
190049,5.982
147096,0.043
137440,20.439
118760,4.757
76589,0.0
18319,6.146
102598,7.425
189332,11.377
10051,3.003
160458,27.359
105476,4.584
76539,0.0
190966,13.981
38641,9.664
199491,32.303
18075,5.474
79981,0.0
101144,5.019
62759,0.0
56334,0.0
191723,4.132
171391,17.693
174777,1.737
192968,10.14
107751,20.505
73518,0.0
162980,23.737
37654,18.428
117014,6.151
155339,14.784
140033,29.525
73874,0.0
54166,0.0
141322,12.908
173651,32.927
102955,11.129
79306,0.0
163376,7.174
73365,0.0
99368,0.0
69103,0.0
111909,50.0
146061,22.843
34192,22.75
62796,0.0
10888,12.593
193320,11.337
149453,14.503
17303,1.992
128570,15.06
126560,0.239
7760,43.051
9361,21.567
74751,0.0
175669,43.225
39898,15.048
126247,20.335
165306,45.607
69520,0.0
68653,0.0
58155,0.0
45395,15.935
170130,25.55
120281,10.699
168090,48.762
117413,35.369
194714,25.986
14297,9.537
31203,2.836
125514,2.704
193644,29.737
30022,0.437
123789,1.997
186191,49.962
126952,6.798
33133,13.158
134412,15.863
134104,14.454
61773,0.0
65391,0.0
65889,0.0
30299,24.236
145071,6.808
1979,10.943
51815,0.0
36230,37.083
166027,18.971
142954,5.419
15454,7.102
56468,0.0
94146,0.0
66222,0.0
115434,33.742
125416,24.338
126966,5.009
93310,0.0
110811,1.01
157511,22.388
181612,26.872
187697,49.713
69375,0.0
13530,6.046
16168,22.102
3349,24.149
90788,0.0
48438,0.903
174166,11.41
45888,4.033
183566,48.623
112128,12.41
32434,6.673
51824,0.0
179504,40.68
86936,0.0
144644,24.911
25730,0.469
87886,0.0
30000,1.36
35939,12.885
4173,35.358
3555,26.849
170580,3.311
89213,0.0
105834,14.672
35923,10.363
89086,0.0
48340,6.334
32273,6.61
56059,0.0
2254,11.591
163595,49.306
188294,18.676
158533,14.047
188734,45.13
166944,41.046
11478,2.26
88075,0.0
41624,13.403
112569,2.331
137726,0.96
112013,22.565
61523,0.0
151053,40.263
151929,19.381
5388,23.238
97752,0.0
1614,0.044
145135,36.357
134549,0.467
139608,5.76
144550,5.147
34943,13.963
170321,7.578
145945,4.308
4299,18.573
185526,13.368
565,4.086
198969,1.323
106190,37.98
79819,0.0
27820,7.28
78241,0.0
49975,21.636
168717,49.33
52379,0.0
140742,5.881
177360,2.371
95986,0.0
88661,0.0
60637,0.0
110697,18.02
145093,21.2
9102,4.022
159062,40.836
181070,4.342
123756,11.013
1634,1.087
196406,25.629
182788,49.913
81242,0.0
111382,23.657
152846,4.993
117276,32.683
160488,48.858
193525,28.192
160331,35.203
156201,49.836
83020,0.0
35883,3.665
199350,27.747
133044,4.84
61805,0.0
79360,0.0
16628,19.291
82301,0.0
1329,11.857
182751,17.066
156388,5.002
131042,19.809
79568,0.0
195929,12.511
210,5.426
80269,0.0
106641,11.979
95516,0.0
187927,49.785
91217,0.0
120533,15.915
108719,0.49
179731,26.841
149558,25.082
51226,0.0
35425,12.366
169559,12.402
77523,0.0
186103,26.295
137446,37.125
36139,35.913
72118,0.0
140126,49.947
127969,10.529
110229,31.635
81684,0.0
155504,15.887
70177,0.0
190124,20.366
132054,27.489
187852,29.574
103622,8.905
114328,7.331
192938,49.833
119395,21.931
102339,16.249
119708,49.039
173579,40.08
143729,18.657
106258,42.701
178755,34.964
96268,0.0
15894,15.188
16806,5.994
45262,42.529
179038,5.784
194828,49.943
3777,28.723
155499,49.999
30200,4.403
98365,0.0
50714,0.0
122585,17.783
63384,0.0
35177,1.872
106789,12.277
68484,0.0
93742,0.0
158623,45.631
8651,49.079
35185,0.527
124125,1.399
7609,11.042
160446,24.957
67122,0.0
49231,0.023
51970,0.0
54900,0.0
135302,7.07
4828,0.242
83357,0.0
98010,0.0
123700,49.802
91968,0.0
52154,0.0
162634,3.377
166909,35.702
45901,11.399
132441,4.753
167390,49.993
181855,10.771
117755,12.084
73728,0.0
76734,0.0
129029,19.336
144590,16.066
23150,3.915
128078,48.056
64278,0.0
106809,16.366
171539,2.673
56946,0.0
89651,0.0
171564,7.676
124946,14.426
113301,35.669
36382,1.769
147074,28.556
18762,6.522
71696,0.0
112156,6.272
107901,1.653
50871,0.0
2849,12.7
177407,49.419
172891,32.2
27768,47.333
45942,10.248
169981,6.23
40518,37.113
3071,1.156
91337,0.0
5890,12.93
184555,13.475
139043,12.908
102783,13.026
170961,8.29
133312,7.671
90358,0.0
64424,0.0
124484,6.0
1816,2.873
32509,37.017
172189,0.476
178068,19.793
174836,5.113
134019,1.762
58545,0.0
112530,46.046
39406,13.821
130440,6.451
198160,28.124
23197,13.358
61894,0.0
7026,37.126
186783,19.24
166829,32.556
137910,6.107
144479,13.909
18499,23.863
134850,10.12
56949,0.0
153901,22.774
94613,0.0
30710,20.223
123373,26.738
23761,45.325
118493,15.968
171683,11.725
92665,0.0
13474,16.384
107490,36.121
1583,4.98
34608,30.708
21329,8.749
89083,0.0
178853,49.995
85723,0.0
199875,24.425
148464,4.866
71645,0.0
177587,14.195
18754,49.35
148941,29.608
137785,15.403
105813,22.737
135827,30.95
48947,8.003
124806,2.26
47101,35.045
42122,32.452
177611,4.975
91922,0.0
50860,0.0
139949,48.438
133578,6.906
42575,22.996
130303,20.751
71595,0.0
105482,15.583
130905,39.135
7311,19.297
64596,0.0
27574,3.702
144843,7.568
30823,6.796
66513,0.0
102613,1.464
122448,49.019
80474,0.0
4546,26.277
45145,13.419
184077,20.075
61781,0.0
182524,49.956
88164,0.0
154162,35.843
193899,17.853
143395,15.522
58061,0.0
22399,12.61
2452,8.672
4964,21.131
34985,10.758
100421,9.079
143567,49.715
177005,5.742
105357,11.602
1158,3.044
123574,13.724
162545,39.068
193831,26.839
57989,0.0
25916,17.073
148343,34.571
189576,49.32
64074,0.0
72067,0.0
77006,0.0
27748,19.897
68332,0.0
85690,0.0
163238,15.233
141380,15.925
33122,7.096
54417,0.0
120857,3.083
84099,0.0
15655,49.426
47557,4.837
88081,0.0
11676,6.651
144617,15.025
159959,28.592
181658,26.705
41042,7.079
118242,32.905
127143,42.184
49901,5.894
64010,0.0
18055,10.14
71231,0.0
40952,0.307
129596,21.107
76270,0.0
13990,8.051
63957,0.0
105097,3.09
100048,1.801
11760,2.651
107010,46.794
10297,0.788
167476,19.363
139953,8.667
176120,1.422
145417,2.311
120582,15.298
173502,5.319
191539,20.108
20331,29.669
83074,0.0
29733,49.751
36426,6.881
115588,4.413
91473,0.0
150429,29.989
5312,49.567
168841,34.803
155999,31.573
159051,31.872
113391,12.194
189248,16.712
90858,0.0
192862,29.95
163903,11.129
174881,11.34
157072,48.55
146440,39.607
28208,4.623
16459,0.919
137442,38.806
83941,0.0
109232,0.977
18516,3.793
68535,0.0
10564,29.685
101541,4.99
89168,0.0
141386,4.356
46103,16.624
197101,48.701
179548,1.447
2222,2.714
13707,2.753
34163,23.721
137863,18.376
192488,33.087
88263,0.0
83235,0.0
197754,14.567
27616,6.343
44319,1.73
31654,6.934
69734,0.0
2205,20.481
132779,29.532
47121,17.563
114853,27.048
5432,48.702
161739,46.366
165726,49.952
72219,0.0
32786,3.285
63087,0.0
93365,0.0
101359,44.586
7933,42.762
59548,0.0
118060,18.651
144192,5.829
41270,11.164
103724,4.697
33315,22.473
182295,48.405
145736,22.835
109372,4.642
21350,3.213
6555,26.413
38691,16.072
4192,10.508
79919,0.0
55993,0.0
57747,0.0
22846,0.26
16856,6.191
111641,7.269
38255,4.458
168777,25.724
134565,19.121
195532,49.743
120381,2.843
96251,0.0
25849,9.775
158370,19.07
63680,0.0
19785,20.58
97954,0.0
130456,21.899
61027,0.0
72027,0.0
29163,16.687
136927,1.83
26673,2.511
81695,0.0
79379,0.0
56993,0.0
11563,1.16
78091,0.0
132013,21.507
43297,6.825
94158,0.0
186879,4.4
87230,0.0
143480,49.384
190284,26.416
102943,7.727
116788,7.949
110019,16.302
74352,0.0
194366,18.493
74823,0.0
142051,1.281
26611,2.919
95520,0.0
144157,3.364
134024,37.273
170747,34.014
86232,0.0
134502,20.834
105598,3.062
164899,19.283
112946,23.704
142135,14.233
25732,7.036
179815,42.969
163258,19.192
175945,24.911
133459,8.775
124888,7.171
138957,2.164
20544,21.766
94323,0.0
124006,2.954
28457,7.182
102184,18.314
192703,34.136
23692,6.325
120346,12.025
158065,14.303
32768,20.932
117554,1.274
17396,2.349
90405,0.0
58849,0.0
150215,27.453
38185,1.709
157605,6.029
73290,0.0
26705,13.702
75167,0.0
3895,14.396
175593,3.079
131565,21.072
155085,20.751
67669,0.0
153965,21.76
46789,1.324
190716,48.301
134338,49.834
100778,24.422
49429,5.845
37667,47.216
12116,2.422
38123,14.642
112604,14.614
191900,44.24
197915,7.107
192775,48.3
105967,22.274
97570,0.0
25354,4.345
156014,41.048
182618,40.104
170405,19.26
19594,49.595
194213,33.818
135934,1.608
122259,12.598
127990,22.578
49459,2.841
166704,24.961
186195,34.283
24087,6.931
185773,32.231
3803,0.41
178176,26.915
177047,2.386
69862,0.0
158445,49.998
72431,0.0
26676,10.469
39915,48.705
47995,4.028
132675,45.314
47493,17.157
38648,6.579
170092,34.978
99122,0.0
181214,10.27
8289,14.024
71395,0.0
61510,0.0
132741,7.333
77626,0.0
32082,6.842
88243,0.0
106032,36.96
149865,2.295
17940,0.933
110966,42.582
140626,24.687
161267,20.964
92077,0.0
146111,0.75
22205,49.847
180077,10.892
12221,20.651
140224,0.951
18672,1.363
93049,0.0
62700,0.0
9993,0.014
173505,49.986
144867,11.48
36553,3.586
12050,20.948
78851,0.0
184704,44.832
139538,29.726
42069,6.848
7731,35.51
84451,0.0
137826,6.501
179590,28.932
29342,23.918
18566,49.97
141106,3.07
101617,0.374
18838,10.373
166212,39.947
46294,22.301
68542,0.0
121543,10.218
97770,0.0
23922,0.051
16442,24.327
195173,22.162
170026,4.731
93595,0.0
251,15.225
180229,13.496
188854,5.717
91697,0.0
104788,36.908
49399,12.798
37363,9.989
72172,0.0
39518,3.115
106997,30.26
75348,0.0
14156,0.899
42308,6.508
21420,19.53
119634,14.022
40831,16.779
70646,0.0
96803,0.0
116035,17.216
145760,34.216
124899,14.137
109777,16.171
68487,0.0
50987,0.0
21586,6.484
69873,0.0
40268,6.293
117241,24.054
111528,29.934
91318,0.0
111064,11.078
72393,0.0
138162,12.623
163628,39.437
66259,0.0
168597,8.851
10943,28.234
180179,11.418
172188,42.609
88581,0.0
22838,6.351
18411,18.919
134863,19.235
192123,49.997
185877,38.491
188841,26.338
46200,13.35
9666,1.892
29095,3.935
61735,0.0
117102,17.184
184259,11.048
169604,9.253
7355,2.565
148206,16.42
119524,21.14
194549,9.927
187684,49.725
137962,3.989
25804,0.031
24571,49.428
169683,46.661
196734,12.978
182507,14.157
83313,0.0
85375,0.0
128262,0.48
45581,25.24
74073,0.0
130134,9.068
169715,26.881
171435,45.702
160576,5.676
50173,0.0
123283,1.935
52285,0.0
16604,29.081
129463,13.328
142925,20.403
119106,35.955
113387,9.147
156684,12.58
95846,0.0
113653,6.558
78323,0.0
66809,0.0
19117,5.508
134829,12.825
37757,49.755
194333,19.804
100805,1.894
7680,24.738
155462,49.251
123041,29.405
101831,12.959
108138,8.929
178940,49.986
56849,0.0
165906,7.626
64429,0.0
16359,13.419
62998,0.0
58313,0.0
155353,42.234
155860,48.936
164894,16.009
178417,27.472
7950,48.041
92820,0.0
196155,49.902
176322,49.816
142421,35.214
130746,7.674
7077,19.117
144606,0.789
15295,34.432
95364,0.0
168343,21.11
60964,0.0
26154,10.892
131598,13.465
11834,3.037
187153,13.235
19835,20.167
68595,0.0
38597,18.896
7563,49.122
127055,8.191
169624,2.304
97948,0.0
180346,21.051
57771,0.0
170242,16.388
166748,39.176
121576,29.873
154445,26.587
22079,15.906
62739,0.0
94624,0.0
178798,14.813
84824,0.0
162065,7.088
8242,18.042
161616,12.333
146470,24.206
140398,18.075
162768,24.44
123372,17.246
80190,0.0
47930,2.27
169619,16.095
25008,38.518
115252,9.725
170119,36.136
32723,20.134
31125,21.606
73517,0.0
87764,0.0
18697,4.61
140273,7.741
80,9.374
155103,5.762
86029,0.0
166631,20.49
45598,16.207
137340,0.762
6990,23.597
43729,1.727
125124,4.781
172384,26.477
182652,7.441
137605,13.217
171206,11.685
104664,18.064
150948,12.095
85036,0.0
57637,0.0
128289,23.134
126042,15.962
8238,3.527
61083,0.0
128535,9.512
18098,9.039
22569,8.141
4650,49.75
73089,0.0
137648,28.989
46429,0.669
79765,0.0
135029,35.055
25138,13.911
171903,37.977
151293,43.035
86624,0.0
156761,26.659
122553,6.984
160975,16.362
25608,49.349
174270,49.604
51304,0.0
119612,49.99
182419,33.077
159248,12.754
124900,24.207
17664,28.247
40355,49.901
181251,17.362
163208,16.64
54023,0.0
73438,0.0
156119,22.763
77668,0.0
185772,10.531
148178,38.912
85959,0.0
195947,35.255
125778,14.861
139947,6.131
60631,0.0
41116,17.482
69079,0.0
184719,49.82
139003,49.275
50495,0.0
155084,9.46
8520,7.855
70630,0.0
146607,23.263
126164,8.06
97571,0.0
16361,4.566
